date,persons_first_vaccinated,model,covid_region,scenario,pop,persons_first_vaccinated_raw,persons_first_vaccinated_perc,remaining_susceptible,daily_first_vacc,daily_first_vacc_perc
2021-03-14,80462.5905489773,predicted,1,continued_trend,660965,80462.5905489773,0.121735024621542,580502.409451023,2277.03479285538,0.00392252427515117
2021-03-15,82739.6253418252,predicted,1,continued_trend,660965,82739.6253418252,0.125180040307467,578225.374658175,2277.03479284793,0.00393797106222471
2021-03-16,85016.6601346731,predicted,1,continued_trend,660965,85016.6601346731,0.128625055993393,575948.339865327,2277.03479284793,0.00395353998829195
2021-03-17,87293.6949275285,predicted,1,continued_trend,660965,87293.6949275285,0.13207007167933,573671.305072472,2277.03479285538,0.00396923250774714
2021-03-18,89570.7297203764,predicted,1,continued_trend,660965,89570.7297203764,0.135515087365256,571394.270279624,2277.03479284793,0.0039850500981286
2021-03-19,91847.7645132318,predicted,1,continued_trend,660965,91847.7645132318,0.138960103051193,569117.235486768,2277.03479285538,0.00400099426071295
2021-03-20,94124.7993060798,predicted,1,continued_trend,660965,94124.7993060798,0.142405118737119,566840.20069392,2277.03479284793,0.00401706652079441
2021-03-21,96401.8340989351,predicted,1,continued_trend,660965,96401.8340989351,0.145850134423056,564563.165901065,2277.03479285538,0.00403326842838063
2021-03-22,98678.8688917831,predicted,1,continued_trend,660965,98678.8688917831,0.149295150108982,562286.131108217,2277.03479284793,0.00404960155848072
2021-03-23,100955.903684638,predicted,1,continued_trend,660965,100955.903684638,0.152740165794919,560009.096315362,2277.03479285538,0.00406606751182681
2021-03-24,103232.938477486,predicted,1,continued_trend,660965,103232.938477486,0.156185181480844,557732.061522514,2277.03479284793,0.00408266791518496
2021-03-25,105509.973270342,predicted,1,continued_trend,660965,105509.973270342,0.159630197166782,555455.026729658,2277.03479285538,0.00409940442210387
2021-03-26,107787.00806319,predicted,1,continued_trend,660965,107787.00806319,0.163075212852707,553177.99193681,2277.03479284793,0.00411627871325011
2021-03-27,110064.042856045,predicted,1,continued_trend,660965,110064.042856045,0.166520228538644,550900.957143955,2277.03479285538,0.00413329249718543
2021-03-28,112341.077648893,predicted,1,continued_trend,660965,112341.077648893,0.16996524422457,548623.922351107,2277.03479284793,0.00415044751072791
2021-03-29,114618.112441748,predicted,1,continued_trend,660965,114618.112441748,0.173410259910507,546346.887558252,2277.03479285538,0.00416774551975938
2021-03-30,116895.147234596,predicted,1,continued_trend,660965,116895.147234596,0.176855275596433,544069.852765404,2277.03479284793,0.0041851883196141
2021-03-31,119172.182027452,predicted,1,continued_trend,660965,119172.182027452,0.18030029128237,541792.817972548,2277.03479285538,0.00420277773591815
