date,persons_first_vaccinated,model,covid_region,scenario,pop,persons_first_vaccinated_raw,persons_first_vaccinated_perc,remaining_susceptible,daily_first_vacc,daily_first_vacc_perc
2021-02-08,51925.8442824595,predicted,1,continued_trend,660965,51925.8442824595,0.0785606564378741,609039.155717541,1675.3507681042,0.00275080961934275
2021-02-09,53601.1950505674,predicted,1,continued_trend,660965,53601.1950505674,0.0810953606477913,607363.804949433,1675.35076810792,0.00275839744557614
2021-02-10,55276.5458186753,predicted,1,continued_trend,660965,55276.5458186753,0.0836300648577085,605688.454181325,1675.35076810792,0.00276602724807162
2021-02-11,56951.8965867832,predicted,1,continued_trend,660965,56951.8965867832,0.0861647690676257,604013.103413217,1675.35076810792,0.00277369937612394
2021-02-12,58627.2473548912,predicted,1,continued_trend,660965,58627.2473548912,0.0886994732775429,602337.752645109,1675.35076810792,0.00278141418290781
2021-02-13,60302.5981229991,predicted,1,continued_trend,660965,60302.5981229991,0.0912341774874601,600662.401877001,1675.35076810792,0.00278917202553821
2021-02-14,61977.948891107,predicted,1,continued_trend,660965,61977.948891107,0.0937688816973773,598987.051108893,1675.35076810792,0.00279697326512548
2021-02-15,63653.2996592149,predicted,1,continued_trend,660965,63653.2996592149,0.0963035859072945,597311.700340785,1675.35076810792,0.00280481826683134
2021-02-16,65328.6504273191,predicted,1,continued_trend,660965,65328.6504273191,0.0988382901172061,595636.349572681,1675.3507681042,0.00281270739991963
2021-02-17,67004.001195427,predicted,1,continued_trend,660965,67004.001195427,0.101372994327123,593960.998804573,1675.35076810792,0.00282064103784557
2021-02-18,68679.351963535,predicted,1,continued_trend,660965,68679.351963535,0.10390769853704,592285.648036465,1675.35076810792,0.00282861955825203
2021-02-19,70354.7027316429,predicted,1,continued_trend,660965,70354.7027316429,0.106442402746958,590610.297268357,1675.35076810792,0.00283664334309208
2021-02-20,72030.0534997508,predicted,1,continued_trend,660965,72030.0534997508,0.108977106956875,588934.946500249,1675.35076810792,0.00284471277865867
